track_id,track_name,artist_name,main_artist,canonical_title,release_date,week,rank
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-08-14,13
2ygvZOXrIeVL4xZmAWJT2C,my future,billie eilish,billie eilish,my future,2020-07-30,2020-08-14,14
6bvfJf4KjonPMuPfGfy3S2,la jeepeta - remix,nio garcia,nio garcia,la jeepeta remix,2020-07-24,2020-08-14,15
4R2kfaDFhslZEMJqAFNpdd,cardigan,taylor swift,taylor swift,cardigan,2020-07-24,2020-08-14,16
3gD4J3RUHy4OUuZ3qAiaiG,caramelo,ozuna,ozuna,caramelo,2020-06-11,2020-08-14,17
6cx06DFPPHchuUAcTxznu9,head & heart (feat. mnek),joel corry,joel corry,head heart,2020-07-03,2020-08-14,18
7ju97lgwC2rKQ6wwsf9no9,rain on me (with ariana grande),lady gaga,lady gaga,rain on me,2020-05-29,2020-08-14,19
5rZlwNFl01HqLWBQGryKSm,mood swings (feat. lil tjay),pop smoke,pop smoke,mood swings,2020-07-03,2020-08-14,20
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. emilee),surf mesa,surf mesa,ily,2019-11-26,2020-08-14,21
1pqnQ41XbfKjaFu6M0eGJp,"agua (with j balvin) - music from ""sponge on the run"" movie",tainy,tainy,agua music from sponge on the run movie,2020-07-09,2020-08-14,22
24IgCW19L8lXKyFZwzFtD3,mamacita,black eyed peas,black eyed peas,mamacita,2020-06-18,2020-08-14,23
017PF4Q3l4DBUiWoXk4OWT,break my heart,dua lipa,dua lipa,break my heart,2020-03-27,2020-08-14,24
2MbdDtCv5LUVjYy9RuGTgC,"whats poppin (feat. dababy, tory lanez & lil wayne) - remix",jack harlow,jack harlow,whats poppin remix,2020-06-24,2020-08-14,25
4ZRrLHqzhGRXYj2qcB4s5S,tattoo - remix with camilo,rauw alejandro,rauw alejandro,tattoo remix with camilo,2020-07-09,2020-08-14,26
22LAwLoDA5b4AaGSkg6bKW,blueberry faygo,lil mosey,lil mosey,blueberry faygo,2020-02-06,2020-08-14,27
4HYDUMY0xSpeBr0AMY9cUz,la curiosidad,jay wheeler,jay wheeler,la curiosidad,2020-06-12,2020-08-14,28
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. bon iver),taylor swift,taylor swift,exile,2020-07-24,2020-08-14,29
0PvFJmanyNQMseIFrU708S,for the night (feat. lil baby & dababy),pop smoke,pop smoke,for the night,2020-07-03,2020-08-14,30
3ZG8N7aWw2meb6UrI5ZmnZ,relación,sech,sech,relacion,2020-05-21,2020-08-14,31
3PfIrDoz19wz7qK7tYeu62,don't start now,dua lipa,dua lipa,don t start now,2020-03-27,2020-08-14,32
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-08-14,33
1H7KnK26kc1YyellpbINEn,the woo (feat. 50 cent & roddy ricch),pop smoke,pop smoke,the woo,2020-07-03,2020-08-14,34
466cKvZn1j45IpxDdYZqdA,toosie slide,drake,drake,toosie slide,2020-05-01,2020-08-14,35
6AzKhCHOms83jvNVLsz0Bt,djadja (feat. maluma) - remix,aya nakamura,aya nakamura,djadja remix,2020-06-12,2020-08-14,36
4HBZA5flZLE435QTztThqH,stuck with u (with justin bieber),ariana grande,ariana grande,stuck with u,2020-05-08,2020-08-14,37
3IJYUaN3tx04S4TYyZHKoP,party girl,staysolidrocky,staysolidrocky,party girl,2020-07-15,2020-08-14,38
4Oun2ylbjFKMPTiaSbbCih,wap (feat. megan thee stallion),cardi b,cardi b,wap,2020-08-07,2020-08-21,1
2SAqBLGA283SUiwJ3xOUVI,laugh now cry later (feat. lil durk),drake,drake,laugh now cry later,2020-08-14,2020-08-21,2
1xQ6trAsedVPCdbtDAmk0c,savage love (laxed - siren beat),jawsh 685,jawsh 685,savage love,2020-06-11,2020-08-21,3
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-08-21,4
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,harry styles,watermelon sugar,2019-12-13,2020-08-21,5
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-08-21,6
2Wo6QQD1KMDWeFkkjLqwx5,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-09-13,2020-08-21,7
3H7ihDc1dqLriiWXwsc2po,breaking me,topic,topic,breaking me,2019-12-19,2020-08-21,8
6wQlQrTY5mVS8EGaFZVwVF,smile (with the weeknd),juice wrld,juice wrld,smile,2020-07-10,2020-08-21,9
0EhpEsp4L0oRGM0vmeaN5e,un dia (one day) (feat. tainy),j balvin,j balvin,un dia,2020-07-24,2020-08-21,10
2Y0wPrPQBrGhoLn14xRYCG,come & go (with marshmello),juice wrld,juice wrld,come go,2020-07-10,2020-08-21,11
5rZlwNFl01HqLWBQGryKSm,mood swings (feat. lil tjay),pop smoke,pop smoke,mood swings,2020-07-03,2020-08-21,12
2U5WueTLIK5WJLD7mvDODv,wishing well,juice wrld,juice wrld,wishing well,2020-07-10,2020-08-21,13
27ycaQnQAxaPiyeg3nr2aB,midnight sky,miley cyrus,miley cyrus,midnight sky,2020-08-14,2020-08-21,14
6cx06DFPPHchuUAcTxznu9,head & heart (feat. mnek),joel corry,joel corry,head heart,2020-07-03,2020-08-21,15
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-08-21,16
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-08-21,17
3gD4J3RUHy4OUuZ3qAiaiG,caramelo,ozuna,ozuna,caramelo,2020-06-11,2020-08-21,18
6bvfJf4KjonPMuPfGfy3S2,la jeepeta - remix,nio garcia,nio garcia,la jeepeta remix,2020-07-24,2020-08-21,19
0PvFJmanyNQMseIFrU708S,for the night (feat. lil baby & dababy),pop smoke,pop smoke,for the night,2020-07-03,2020-08-21,20
7ju97lgwC2rKQ6wwsf9no9,rain on me (with ariana grande),lady gaga,lady gaga,rain on me,2020-05-29,2020-08-21,21
2MbdDtCv5LUVjYy9RuGTgC,"whats poppin (feat. dababy, tory lanez & lil wayne) - remix",jack harlow,jack harlow,whats poppin remix,2020-06-24,2020-08-21,22
1pqnQ41XbfKjaFu6M0eGJp,"agua (with j balvin) - music from ""sponge on the run"" movie",tainy,tainy,agua music from sponge on the run movie,2020-07-09,2020-08-21,23
4HYDUMY0xSpeBr0AMY9cUz,la curiosidad,jay wheeler,jay wheeler,la curiosidad,2020-06-12,2020-08-21,24
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. emilee),surf mesa,surf mesa,ily,2019-11-26,2020-08-21,25
7x4ASXYEKfQBCewcZhK776,"ay, dios mío!",karol g,karol g,ay dios mio,2020-07-10,2020-08-21,26
4ZRrLHqzhGRXYj2qcB4s5S,tattoo - remix with camilo,rauw alejandro,rauw alejandro,tattoo remix with camilo,2020-07-09,2020-08-21,27
017PF4Q3l4DBUiWoXk4OWT,break my heart,dua lipa,dua lipa,break my heart,2020-03-27,2020-08-21,28
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-08-21,29
1H7KnK26kc1YyellpbINEn,the woo (feat. 50 cent & roddy ricch),pop smoke,pop smoke,the woo,2020-07-03,2020-08-21,30
3ZG8N7aWw2meb6UrI5ZmnZ,relación,sech,sech,relacion,2020-05-21,2020-08-21,31
24IgCW19L8lXKyFZwzFtD3,mamacita,black eyed peas,black eyed peas,mamacita,2020-06-18,2020-08-21,32
4uoR6qeWeuL4Qeu2qJzkuG,hawái,maluma,maluma,hawai,2020-07-29,2020-08-21,33
3PfIrDoz19wz7qK7tYeu62,don't start now,dua lipa,dua lipa,don t start now,2020-03-27,2020-08-21,34
35RJhm1pEovTBwnNR0zWad,greece (feat. drake),dj khaled,dj khaled,greece,2020-07-16,2020-08-21,35
2gMXnyrvIjhVBUZwvLZDMP,before you go,lewis capaldi,lewis capaldi,before you go,2019-11-22,2020-08-21,36
3tjFYV6RSFtuktYl3ZtYcq,mood (feat. iann dior),24kgoldn,24kgoldn,mood,2020-07-24,2020-08-21,37
6AzKhCHOms83jvNVLsz0Bt,djadja (feat. maluma) - remix,aya nakamura,aya nakamura,djadja remix,2020-06-12,2020-08-21,38
4Oun2ylbjFKMPTiaSbbCih,wap (feat. megan thee stallion),cardi b,cardi b,wap,2020-08-07,2020-08-28,1
0v1x6rN6JHRapa03JElljE,dynamite,bts,bts,dynamite,2020-08-21,2020-08-28,2
1yoMvmasuxZfqHEipJhRbp,hawái,maluma,maluma,hawai,2020-08-21,2020-08-28,3
1xQ6trAsedVPCdbtDAmk0c,savage love (laxed - siren beat),jawsh 685,jawsh 685,savage love,2020-06-11,2020-08-28,4
2SAqBLGA283SUiwJ3xOUVI,laugh now cry later (feat. lil durk),drake,drake,laugh now cry later,2020-08-14,2020-08-28,5
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,harry styles,watermelon sugar,2019-12-13,2020-08-28,6
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-08-28,7
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-08-28,8
3tjFYV6RSFtuktYl3ZtYcq,mood (feat. iann dior),24kgoldn,24kgoldn,mood,2020-07-24,2020-08-28,9
2Wo6QQD1KMDWeFkkjLqwx5,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-09-13,2020-08-28,10
3H7ihDc1dqLriiWXwsc2po,breaking me,topic,topic,breaking me,2019-12-19,2020-08-28,11
5rZlwNFl01HqLWBQGryKSm,mood swings (feat. lil tjay),pop smoke,pop smoke,mood swings,2020-07-03,2020-08-28,12
0EhpEsp4L0oRGM0vmeaN5e,un dia (one day) (feat. tainy),j balvin,j balvin,un dia,2020-07-24,2020-08-28,13
6cx06DFPPHchuUAcTxznu9,head & heart (feat. mnek),joel corry,joel corry,head heart,2020-07-03,2020-08-28,14
0PvFJmanyNQMseIFrU708S,for the night (feat. lil baby & dababy),pop smoke,pop smoke,for the night,2020-07-03,2020-08-28,15
2Y0wPrPQBrGhoLn14xRYCG,come & go (with marshmello),juice wrld,juice wrld,come go,2020-07-10,2020-08-28,16
7x4ASXYEKfQBCewcZhK776,"ay, dios mío!",karol g,karol g,ay dios mio,2020-07-10,2020-08-28,17
6bvfJf4KjonPMuPfGfy3S2,la jeepeta - remix,nio garcia,nio garcia,la jeepeta remix,2020-07-24,2020-08-28,18
3gD4J3RUHy4OUuZ3qAiaiG,caramelo,ozuna,ozuna,caramelo,2020-06-11,2020-08-28,19
6wQlQrTY5mVS8EGaFZVwVF,smile (with the weeknd),juice wrld,juice wrld,smile,2020-07-10,2020-08-28,20
4xqrdfXkTW4T0RauPLv3WA,heather,conan gray,conan gray,heather,2020-03-20,2020-08-28,21
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-08-28,22
4HYDUMY0xSpeBr0AMY9cUz,la curiosidad,jay wheeler,jay wheeler,la curiosidad,2020-06-12,2020-08-28,23
2U5WueTLIK5WJLD7mvDODv,wishing well,juice wrld,juice wrld,wishing well,2020-07-10,2020-08-28,24
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-08-28,25
4ZRrLHqzhGRXYj2qcB4s5S,tattoo - remix with camilo,rauw alejandro,rauw alejandro,tattoo remix with camilo,2020-07-09,2020-08-28,26
1pqnQ41XbfKjaFu6M0eGJp,"agua (with j balvin) - music from ""sponge on the run"" movie",tainy,tainy,agua music from sponge on the run movie,2020-07-09,2020-08-28,27
27ycaQnQAxaPiyeg3nr2aB,midnight sky,miley cyrus,miley cyrus,midnight sky,2020-08-14,2020-08-28,28
3ZG8N7aWw2meb6UrI5ZmnZ,relación,sech,sech,relacion,2020-05-21,2020-08-28,29
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-08-28,30
2MbdDtCv5LUVjYy9RuGTgC,"whats poppin (feat. dababy, tory lanez & lil wayne) - remix",jack harlow,jack harlow,whats poppin remix,2020-06-24,2020-08-28,31
7ju97lgwC2rKQ6wwsf9no9,rain on me (with ariana grande),lady gaga,lady gaga,rain on me,2020-05-29,2020-08-28,32
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. emilee),surf mesa,surf mesa,ily,2019-11-26,2020-08-28,33
24IgCW19L8lXKyFZwzFtD3,mamacita,black eyed peas,black eyed peas,mamacita,2020-06-18,2020-08-28,34
2gMXnyrvIjhVBUZwvLZDMP,before you go,lewis capaldi,lewis capaldi,before you go,2019-11-22,2020-08-28,35
017PF4Q3l4DBUiWoXk4OWT,break my heart,dua lipa,dua lipa,break my heart,2020-03-27,2020-08-28,36
1H7KnK26kc1YyellpbINEn,the woo (feat. 50 cent & roddy ricch),pop smoke,pop smoke,the woo,2020-07-03,2020-08-28,37
6AzKhCHOms83jvNVLsz0Bt,djadja (feat. maluma) - remix,aya nakamura,aya nakamura,djadja remix,2020-06-12,2020-08-28,38
4Oun2ylbjFKMPTiaSbbCih,wap (feat. megan thee stallion),cardi b,cardi b,wap,2020-08-07,2020-09-04,1
1yoMvmasuxZfqHEipJhRbp,hawái,maluma,maluma,hawai,2020-08-21,2020-09-04,2
3tjFYV6RSFtuktYl3ZtYcq,mood (feat. iann dior),24kgoldn,24kgoldn,mood,2020-07-24,2020-09-04,3
0t1kP63rueHleOhQkYSXFY,dynamite,bts,bts,dynamite,2020-08-28,2020-09-04,4
2J4P46vCFm1rPkNkp9pZWX,ice cream (with selena gomez),blackpink,blackpink,ice cream,2020-08-28,2020-09-04,5
1xQ6trAsedVPCdbtDAmk0c,savage love (laxed - siren beat),jawsh 685,jawsh 685,savage love,2020-06-11,2020-09-04,6
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,harry styles,watermelon sugar,2019-12-13,2020-09-04,7
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-09-04,8
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-09-04,9
2SAqBLGA283SUiwJ3xOUVI,laugh now cry later (feat. lil durk),drake,drake,laugh now cry later,2020-08-14,2020-09-04,10
2Wo6QQD1KMDWeFkkjLqwx5,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-09-13,2020-09-04,11
5rZlwNFl01HqLWBQGryKSm,mood swings (feat. lil tjay),pop smoke,pop smoke,mood swings,2020-07-03,2020-09-04,12
3H7ihDc1dqLriiWXwsc2po,breaking me,topic,topic,breaking me,2019-12-19,2020-09-04,13
7x4ASXYEKfQBCewcZhK776,"ay, dios mío!",karol g,karol g,ay dios mio,2020-07-10,2020-09-04,14
0PvFJmanyNQMseIFrU708S,for the night (feat. lil baby & dababy),pop smoke,pop smoke,for the night,2020-07-03,2020-09-04,15
0EhpEsp4L0oRGM0vmeaN5e,un dia (one day) (feat. tainy),j balvin,j balvin,un dia,2020-07-24,2020-09-04,16
6cx06DFPPHchuUAcTxznu9,head & heart (feat. mnek),joel corry,joel corry,head heart,2020-07-03,2020-09-04,17
4xqrdfXkTW4T0RauPLv3WA,heather,conan gray,conan gray,heather,2020-03-20,2020-09-04,18
4HYDUMY0xSpeBr0AMY9cUz,la curiosidad,jay wheeler,jay wheeler,la curiosidad,2020-06-12,2020-09-04,19
2Y0wPrPQBrGhoLn14xRYCG,come & go (with marshmello),juice wrld,juice wrld,come go,2020-07-10,2020-09-04,20
6bvfJf4KjonPMuPfGfy3S2,la jeepeta - remix,nio garcia,nio garcia,la jeepeta remix,2020-07-24,2020-09-04,21
4ZRrLHqzhGRXYj2qcB4s5S,tattoo - remix with camilo,rauw alejandro,rauw alejandro,tattoo remix with camilo,2020-07-09,2020-09-04,22
3gD4J3RUHy4OUuZ3qAiaiG,caramelo,ozuna,ozuna,caramelo,2020-06-11,2020-09-04,23
58AGoOGbwsQMhBbH0eFLRR,over now (with the weeknd),calvin harris,calvin harris,over now,2020-08-28,2020-09-04,24
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-09-04,25
6wQlQrTY5mVS8EGaFZVwVF,smile (with the weeknd),juice wrld,juice wrld,smile,2020-07-10,2020-09-04,26
7ju97lgwC2rKQ6wwsf9no9,rain on me (with ariana grande),lady gaga,lady gaga,rain on me,2020-05-29,2020-09-04,27
2DQNYMRjisN3KAPj1bEwOI,"lemonade (feat. gunna, don toliver & nav)",internet money,internet money,lemonade,2020-08-29,2020-09-04,28
3ZG8N7aWw2meb6UrI5ZmnZ,relación,sech,sech,relacion,2020-05-21,2020-09-04,29
27ycaQnQAxaPiyeg3nr2aB,midnight sky,miley cyrus,miley cyrus,midnight sky,2020-08-14,2020-09-04,30
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-09-04,31
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-09-04,32
2U5WueTLIK5WJLD7mvDODv,wishing well,juice wrld,juice wrld,wishing well,2020-07-10,2020-09-04,33
1pqnQ41XbfKjaFu6M0eGJp,"agua (with j balvin) - music from ""sponge on the run"" movie",tainy,tainy,agua music from sponge on the run movie,2020-07-09,2020-09-04,34
2MbdDtCv5LUVjYy9RuGTgC,"whats poppin (feat. dababy, tory lanez & lil wayne) - remix",jack harlow,jack harlow,whats poppin remix,2020-06-24,2020-09-04,35
2gMXnyrvIjhVBUZwvLZDMP,before you go,lewis capaldi,lewis capaldi,before you go,2019-11-22,2020-09-04,36
45bE4HXI0AwGZXfZtMp8JR,you broke me first,tate mcrae,tate mcrae,you broke me first,2020-04-17,2020-09-04,37
3vAn0qZzdyuHamcrpkfiX3,how you like that,blackpink,blackpink,how you like that,2020-06-26,2020-09-04,38
4Oun2ylbjFKMPTiaSbbCih,wap (feat. megan thee stallion),cardi b,cardi b,wap,2020-08-07,2020-09-11,1
1yoMvmasuxZfqHEipJhRbp,hawái,maluma,maluma,hawai,2020-08-21,2020-09-11,2
3tjFYV6RSFtuktYl3ZtYcq,mood (feat. iann dior),24kgoldn,24kgoldn,mood,2020-07-24,2020-09-11,3
0t1kP63rueHleOhQkYSXFY,dynamite,bts,bts,dynamite,2020-08-28,2020-09-11,4
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-09-11,5
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,harry styles,watermelon sugar,2019-12-13,2020-09-11,6
1xQ6trAsedVPCdbtDAmk0c,savage love (laxed - siren beat),jawsh 685,jawsh 685,savage love,2020-06-11,2020-09-11,7
2SAqBLGA283SUiwJ3xOUVI,laugh now cry later (feat. lil durk),drake,drake,laugh now cry later,2020-08-14,2020-09-11,8
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-09-11,9
2J4P46vCFm1rPkNkp9pZWX,ice cream (with selena gomez),blackpink,blackpink,ice cream,2020-08-28,2020-09-11,10
0PvFJmanyNQMseIFrU708S,for the night (feat. lil baby & dababy),pop smoke,pop smoke,for the night,2020-07-03,2020-09-11,11
4xqrdfXkTW4T0RauPLv3WA,heather,conan gray,conan gray,heather,2020-03-20,2020-09-11,12
6cx06DFPPHchuUAcTxznu9,head & heart (feat. mnek),joel corry,joel corry,head heart,2020-07-03,2020-09-11,13
5rZlwNFl01HqLWBQGryKSm,mood swings (feat. lil tjay),pop smoke,pop smoke,mood swings,2020-07-03,2020-09-11,14
3H7ihDc1dqLriiWXwsc2po,breaking me,topic,topic,breaking me,2019-12-19,2020-09-11,15
2Wo6QQD1KMDWeFkkjLqwx5,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-09-13,2020-09-11,16
7x4ASXYEKfQBCewcZhK776,"ay, dios mío!",karol g,karol g,ay dios mio,2020-07-10,2020-09-11,17
2DQNYMRjisN3KAPj1bEwOI,"lemonade (feat. gunna, don toliver & nav)",internet money,internet money,lemonade,2020-08-29,2020-09-11,18
0EhpEsp4L0oRGM0vmeaN5e,un dia (one day) (feat. tainy),j balvin,j balvin,un dia,2020-07-24,2020-09-11,19
6EDO9iiTtwNv6waLwa1UUq,popstar (feat. drake),dj khaled,dj khaled,popstar,2020-07-17,2020-09-11,20
4HYDUMY0xSpeBr0AMY9cUz,la curiosidad,jay wheeler,jay wheeler,la curiosidad,2020-06-12,2020-09-11,21
5Jm4w8jmPEBTLjI9vH4fXo,caramelo,ozuna,ozuna,caramelo,2020-09-04,2020-09-11,22
2Y0wPrPQBrGhoLn14xRYCG,come & go (with marshmello),juice wrld,juice wrld,come go,2020-07-10,2020-09-11,23
45bE4HXI0AwGZXfZtMp8JR,you broke me first,tate mcrae,tate mcrae,you broke me first,2020-04-17,2020-09-11,24
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-09-11,25
6bvfJf4KjonPMuPfGfy3S2,la jeepeta - remix,nio garcia,nio garcia,la jeepeta remix,2020-07-24,2020-09-11,26
4ZRrLHqzhGRXYj2qcB4s5S,tattoo - remix with camilo,rauw alejandro,rauw alejandro,tattoo remix with camilo,2020-07-09,2020-09-11,27
7ju97lgwC2rKQ6wwsf9no9,rain on me (with ariana grande),lady gaga,lady gaga,rain on me,2020-05-29,2020-09-11,28
27ycaQnQAxaPiyeg3nr2aB,midnight sky,miley cyrus,miley cyrus,midnight sky,2020-08-14,2020-09-11,29
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-09-11,30
3ZG8N7aWw2meb6UrI5ZmnZ,relación,sech,sech,relacion,2020-05-21,2020-09-11,31
2U5WueTLIK5WJLD7mvDODv,wishing well,juice wrld,juice wrld,wishing well,2020-07-10,2020-09-11,32
2gMXnyrvIjhVBUZwvLZDMP,before you go,lewis capaldi,lewis capaldi,before you go,2019-11-22,2020-09-11,33
6wQlQrTY5mVS8EGaFZVwVF,smile (with the weeknd),juice wrld,juice wrld,smile,2020-07-10,2020-09-11,34
2MbdDtCv5LUVjYy9RuGTgC,"whats poppin (feat. dababy, tory lanez & lil wayne) - remix",jack harlow,jack harlow,whats poppin remix,2020-06-24,2020-09-11,35
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-09-11,36
1pqnQ41XbfKjaFu6M0eGJp,"agua (with j balvin) - music from ""sponge on the run"" movie",tainy,tainy,agua music from sponge on the run movie,2020-07-09,2020-09-11,37
35RJhm1pEovTBwnNR0zWad,greece (feat. drake),dj khaled,dj khaled,greece,2020-07-16,2020-09-11,38
4Oun2ylbjFKMPTiaSbbCih,wap (feat. megan thee stallion),cardi b,cardi b,wap,2020-08-07,2020-09-18,1
3tjFYV6RSFtuktYl3ZtYcq,mood (feat. iann dior),24kgoldn,24kgoldn,mood,2020-07-24,2020-09-18,2
1yoMvmasuxZfqHEipJhRbp,hawái,maluma,maluma,hawai,2020-08-21,2020-09-18,3
0t1kP63rueHleOhQkYSXFY,dynamite,bts,bts,dynamite,2020-08-28,2020-09-18,4
6UelLqGlWMcVH1E5c4H7lY,watermelon sugar,harry styles,harry styles,watermelon sugar,2019-12-13,2020-09-18,5
0VjIjW4GlUZAMYd2vXMi3b,blinding lights,the weeknd,the weeknd,blinding lights,2020-03-20,2020-09-18,6
1xQ6trAsedVPCdbtDAmk0c,savage love (laxed - siren beat),jawsh 685,jawsh 685,savage love,2020-06-11,2020-09-18,7
7ytR5pFWmSjzHJIeQkgog4,rockstar (feat. roddy ricch),dababy,dababy,rockstar,2020-04-17,2020-09-18,8
2DQNYMRjisN3KAPj1bEwOI,"lemonade (feat. gunna, don toliver & nav)",internet money,internet money,lemonade,2020-08-29,2020-09-18,9
2SAqBLGA283SUiwJ3xOUVI,laugh now cry later (feat. lil durk),drake,drake,laugh now cry later,2020-08-14,2020-09-18,10
0PvFJmanyNQMseIFrU708S,for the night (feat. lil baby & dababy),pop smoke,pop smoke,for the night,2020-07-03,2020-09-18,11
6cx06DFPPHchuUAcTxznu9,head & heart (feat. mnek),joel corry,joel corry,head heart,2020-07-03,2020-09-18,12
4xqrdfXkTW4T0RauPLv3WA,heather,conan gray,conan gray,heather,2020-03-20,2020-09-18,13
6EDO9iiTtwNv6waLwa1UUq,popstar (feat. drake),dj khaled,dj khaled,popstar,2020-07-17,2020-09-18,14
45bE4HXI0AwGZXfZtMp8JR,you broke me first,tate mcrae,tate mcrae,you broke me first,2020-04-17,2020-09-18,15
3H7ihDc1dqLriiWXwsc2po,breaking me,topic,topic,breaking me,2019-12-19,2020-09-18,16
2J4P46vCFm1rPkNkp9pZWX,ice cream (with selena gomez),blackpink,blackpink,ice cream,2020-08-28,2020-09-18,17
2Wo6QQD1KMDWeFkkjLqwx5,roses - imanbek remix,saint jhn,saint jhn,roses imanbek remix,2019-09-13,2020-09-18,18
5rZlwNFl01HqLWBQGryKSm,mood swings (feat. lil tjay),pop smoke,pop smoke,mood swings,2020-07-03,2020-09-18,19
7x4ASXYEKfQBCewcZhK776,"ay, dios mío!",karol g,karol g,ay dios mio,2020-07-10,2020-09-18,20
0EhpEsp4L0oRGM0vmeaN5e,un dia (one day) (feat. tainy),j balvin,j balvin,un dia,2020-07-24,2020-09-18,21
35UUpTmrcFXNIVIN26ujXl,relación - remix,sech,sech,relacion remix,2020-09-04,2020-09-18,22
4HYDUMY0xSpeBr0AMY9cUz,la curiosidad,jay wheeler,jay wheeler,la curiosidad,2020-06-12,2020-09-18,23
2Y0wPrPQBrGhoLn14xRYCG,come & go (with marshmello),juice wrld,juice wrld,come go,2020-07-10,2020-09-18,24
1rgnBhdG2JDFTbYkYRZAku,dance monkey,tones and i,tones,dance monkey,2019-05-10,2020-09-18,25
6bvfJf4KjonPMuPfGfy3S2,la jeepeta - remix,nio garcia,nio garcia,la jeepeta remix,2020-07-24,2020-09-18,26
5Jm4w8jmPEBTLjI9vH4fXo,caramelo,ozuna,ozuna,caramelo,2020-09-04,2020-09-18,27
7qEHsqek33rTcFNT9PFqLf,someone you loved,lewis capaldi,lewis capaldi,someone you loved,2019-05-17,2020-09-18,28
27ycaQnQAxaPiyeg3nr2aB,midnight sky,miley cyrus,miley cyrus,midnight sky,2020-08-14,2020-09-18,29
4ZRrLHqzhGRXYj2qcB4s5S,tattoo - remix with camilo,rauw alejandro,rauw alejandro,tattoo remix with camilo,2020-07-09,2020-09-18,30
7ju97lgwC2rKQ6wwsf9no9,rain on me (with ariana grande),lady gaga,lady gaga,rain on me,2020-05-29,2020-09-18,31
2gMXnyrvIjhVBUZwvLZDMP,before you go,lewis capaldi,lewis capaldi,before you go,2019-11-22,2020-09-18,32
2U5WueTLIK5WJLD7mvDODv,wishing well,juice wrld,juice wrld,wishing well,2020-07-10,2020-09-18,33
2MbdDtCv5LUVjYy9RuGTgC,"whats poppin (feat. dababy, tory lanez & lil wayne) - remix",jack harlow,jack harlow,whats poppin remix,2020-06-24,2020-09-18,34
59qrUpoplZxbIZxk6X0Bm3,take you dancing,jason derulo,jason derulo,take you dancing,2020-07-22,2020-09-18,35
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),powfu,powfu,death bed,2020-02-08,2020-09-18,36
